field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Business-Studies,Master's Degree in Industrial Business Management,IQS \u2013 Universitat Ramon Llull,1 year,null,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Part-time""]",13200,EUR
Business-Studies,"MicroMasters Program in MBA Core Curriculum (University System of Maryland, The University of Maryland, College Park)",edX,49 weeks,https://www.awin1.com/cread.php?awinmid=6798&awinaffid=301267&clickref=&ued=https%3A%2F%2Fwww.edx.org%2Fmicromasters%2FUSMx-UMD-MBA-Core-Curriculum,"[""English""]",Cambridge,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",1350,USD
Business-Studies,MSc Management of Innovation,Rotterdam School of Management | Erasmus University,12 months,null,"[""English""]",Rotterdam,Netherlands,"[""Campus""]","""15 May 2022""","[""Full-time""]",2143,EUR
Business-Studies,MSc In Digital Marketing and Sales,Kedge Business School,1&nbsp;-&nbsp;2 years,null,"[""English""]",Marseille,France,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Business-Studies,master's degree E-BUSINESS,San Martin de Porres University,null,null,"[""Spanish""]",Chiclayo,Peru,"[""Campus""]",null,[],null,null
Business-Studies,Master of Science (MS) in Data Analytics,Texas Lutheran University,null,null,"[""English""]",Seguin,USA,"[""Campus""]",null,[],null,null
Business-Studies,Master's in Hospitality Strategy and Digital Transformation,Les Roches,18 months,null,"[""English""]",Crans-Montana,Switzerland,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",43000,CHF
Business-Studies,Master Degree Program in International Business Management,Sein\u00e4joki University of Applied Sciences (SeAMK),2 years,null,"[""English""]",Seinäjoki,Finland,"[""Campus""]","""19 Jan 2022""","[""Full-time""]",8000,EUR
Business-Studies,Strategy Design & Management PGE - Grade Master,Y SCHOOLS,24 months,null,"[""French"",""English""]",Troyes,France,"[""Campus""]",null,"[""Full-time""]",8500,EUR
Business-Studies,MSc in International Business Law and Management,ESCP Business School,1 year,null,"[""English"",""French""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",20350,EUR
Business-Studies,MSc in Business Analytics,University of Limerick,1 year,null,"[""English""]",Limerick,Ireland,"[""Campus""]",null,"[""Full-time""]",14934,EUR
Business-Studies,MSc in International Business Development,Peter the Great St. Petersburg Polytechnic University,2 years,null,"[""English""]",Saint Petersburg,Russia,"[""Campus""]","""01 Aug 2022""","[""Full-time""]",282800,RUB
Business-Studies,Master in Entrepreneurship,Spain Business School,12 months,null,"[""Spanish""]",Madrid,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Part-time""]",3500,EUR
Business-Studies,MSc in Sustainability Transformation,ESSEC Business School,1 year,null,"[""English""]",Cergy,France,"[""Campus""]","""04 Jan 2022""","[""Full-time""]",21000,EUR
Business-Studies,Master in Advanced Research in Marketing,Grenoble IAE,2 years,null,"[""English""]",Saint-Martin-d'Hères,France,"[""Campus""]",null,"[""Full-time""]",335,EUR
Business-Studies,Master of Educational Technology and Innovation (Receive double degree),IMF Smart Education Ecuador,12 months,null,"[""Spanish""]",Quito,Ecuador,"[""Online""]",null,"[""Part-time""]",3250,USD
Business-Studies,Master in Research in Business Administration and Economics (interuniversity),Universidad de Leon,1 year,null,"[""Spanish""]",León,Spain,"[""Campus""]",null,"[""Full-time""]",3170,EUR
Business-Studies,Master in International Business,Rostov State University of Economics,2 years,null,[],Rostov-on-Don,Russia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master in Digital Business (DMBA ISDI - Leadership EADA),EADA Business School Barcelona,11 months,null,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Part-time""]",29000,EUR
Business-Studies,MSc In MAI - Innovation and International Purchasing,Kedge Business School,1&nbsp;-&nbsp;2 years,null,"[""English""]",Bordeaux,France,"[""Campus""]",null,"[""Full-time""]",19000,EUR
Business-Studies,MS in IT Business Analysis Online,Purdue Online - Polytechnic Institute,1&nbsp;-&nbsp;5 years,null,"[""English""]",West Lafayette,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",775,USD
Business-Studies,Master in Business Administration,Colorado Heights University (CHU),2 years,null,"[""English""]",Denver,USA,"[""Campus""]",null,"[""Full-time""]",26491,USD
Business-Studies,M.Sc. Business Management - Sustainable Management,Steinbeis University Berlin - Institute of Executive Capabilities,2&nbsp;-&nbsp;3 years,null,"[""English""]",Berlin,Germany,"[""Online""]",null,"[""Part-time""]",373,EUR
Business-Studies,MSc Data Analytics and Marketing,"Arden Study Centre, Berlin",12&nbsp;-&nbsp;24 months,null,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time"",""Part-time""]",15000,EUR
Business-Studies,Master of Arts in Culture & Organization,Leuphana University Luneburg,4 semesters,null,"[""English"",""German""]",Lüneburg,Germany,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MSc Digital Marketing & Analytics,Marketing Institute of Ireland,null,null,"[""English""]",Tipperstown,Ireland,"[""Campus""]",null,[],null,null
Business-Studies,Programme Grande Ecole,EM Strasbourg Business School,2 years,null,"[""English"",""French""]",Strasbourg,France,"[""Campus""]","""31 May 2022""","[""Full-time""]",8500,EUR
Business-Studies,Master of Business,Bond University,72 weeks,null,[],Robina,Australia,"[""Campus""]",null,"[""Full-time""]",52860,AUD
Business-Studies,MSc International Business: Controlling (full-time),"Maastricht University, School of Business and Economics",1 year,null,"[""English""]",Maastricht,Netherlands,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master In Global Business Management,Universidad Mayor,null,null,"[""Spanish (Chile)""]",Huechuraba,Chile,"[""Campus""]",null,[],null,null
Business-Studies,"MSc in Engineering - Engineering, Innovation and Business",University of Southern Denmark,2 years,null,"[""English""]",Sønderborg,Denmark,"[""Campus""]","""01 Mar 2022""","[""Full-time""]",null,null
Business-Studies,Master in International Business Management,University of Occupational Safety Management in Katowice,null,null,"[""English""]",Katowice,Poland,"[""Campus""]",null,[],null,null
Business-Studies,MSc Information Technology Management,Berlin School Of Business & Innovation,18 months,null,"[""English""]",Berlin,Germany,"[""Online""]",null,"[""Full-time""]",8500,EUR
Business-Studies,Master in Management,BAUMAN Moscow State Technical University,2 years,null,"[""Russian""]",Moscow,Russia,"[""Campus""]",null,"[""Full-time""]",290727,RUB
Business-Studies,Master in Development and Innovation,"Centre for Research and Technological  Development in Electrochemistry (Centro de Investigaci\u00f3n y Desarrollo  Tecnol\u00f3gico en Electroqu\u00edmica, S.C. (CIDETEQ))",null,null,"[""Spanish (Mexican)""]",Santiago de Querétaro,Mexico,"[""Campus""]",null,[],null,null
Business-Studies,Master in Real Estate (MSc),EBS Universit\u00e4t,16&nbsp;-&nbsp;20 months,null,"[""English""]",Oestrich-Winkel,Germany,"[""Campus""]",null,"[""Full-time""]",26040,EUR
Business-Studies,Master of Science Artificial Intelligence,Amity Global Business School,null,null,"[""English""]",Singapore,Singapore,"[""Campus""]",null,[],null,null
Business-Studies,"Professional Master in Governance, Technology and Innovation",Catholic University Of Brasilia -- Universidade Cat\u00f3lica de Bras\u00edlia UCB,null,null,"[""Portuguese (Brazil)""]",Formosinha,Brazil,"[""Campus""]",null,[],null,null
Business-Studies,Master of Commerce,Victoria University of Wellington,12 months,null,"[""English""]",Wellington,New Zealand,"[""Campus"",""Online""]","""01 Dec 2021""","[""Full-time""]",49300,NZD
Business-Studies,Master - Beirut,Access Masters,1 day,null,"[""English""]",São Paulo,Brazil,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master - New Delhi,Access Masters,1 day,null,"[""English""]",New Delhi,India,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master Of International Affairs,Baruch College Austin W. Marxe School of Public and International Affairs,2 years,null,"[""English""]",New York,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Online Master in Big Data and Business Analytics,ADEN International Business School,12 months,null,"[""Spanish""]",Panama,Panama,"[""Online""]",null,"[""Full-time""]",null,null
Business-Studies,Master in FinTech & Business Analytics (EADA – ISDI),EADA Business School Barcelona,9 months,null,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",29000,EUR
Business-Studies,Master's Degree in Communication and Gastronomic Customer Experience,Barcelona Culinary Hub,9 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time""]",null,null
Business-Studies,Master in Information Systems of Electronic Commerce,Rezekne University of Applied Sciences,3&nbsp;-&nbsp;4 semesters,null,"[""English""]",Rēzekne,Latvia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",3200,EUR
Business-Studies,"Master of Science in Entrepreneurship, Sustainability and Social Change",Linnaeus University,120 hours,null,"[""English""]",Växjö,Sweden,"[""Campus""]","""17 Jan 2022""","[""Full-time""]",226800,SEK
Business-Studies,MSc in Global Business Management,University of Roehampton London,1 year,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",14670,GBP
Business-Studies,Master's Program in Strategic Leadership & Business Analytics,Athens State University College of Business,null,null,"[""English""]",Athens,USA,"[""Campus""]",null,[],null,null
Business-Studies,MSc in Real Estate,National University of Singapore Business School,2&nbsp;-&nbsp;4 semesters,null,"[""English""]",Singapore,Singapore,"[""Campus""]",null,"[""Full-time"",""Part-time""]",45000,SGD
Business-Studies,Master's in Business Analytics,Hult International Business School,11 months,https://www.hult.edu/masters/boston/?utm_source=Masterstudies&utm_medium=affiliate&utm_campaign=PSAF_PG_ALL_GLOBAL_MASTERSTUDIES_MBAN&utm_term=Boston,"[""English""]",Cambridge,USA,"[""Campus""]","""28 Jul 2022""","[""Full-time""]",49800,USD
Business-Studies,Master of Innovative Dairy Chain Management (MSc),"Van Hall Larenstein, University of Applied Sciences",1&nbsp;-&nbsp;3 years,https://vhluniversity.com/information-and-contact/information-for-students?utm_source=Bachelor_studies&utm_campaign=Bachelor_studies,"[""English""]",Leeuwarden,Netherlands,"[""Campus""]","""01 Jul 2022""","[""Full-time"",""Part-time""]",2168,EUR
Business-Studies,MSc Operations and Supply Chain Management,"Arden Study Centre, Berlin",12 months,null,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Business-Studies,MSc in Innovative Entrepreneurship,Peter the Great St. Petersburg Polytechnic University,2 years,null,"[""English""]",Saint Petersburg,Russia,"[""Campus""]","""01 Aug 2022""","[""Full-time""]",282800,RUB
Business-Studies,Master of Science in International Business,International Business Academy,2&nbsp;-&nbsp;6 years,null,"[""English""]",Kolding,Denmark,"[""Online""]",null,"[""Part-time""]",95000,DKK
Business-Studies,Masters of Science (ScM) in Innovation Management & Entrepreneurship,Brown University School of Engineering,null,null,"[""English""]",Providence,USA,[],null,[],null,null
Business-Studies,"Master, Business Economics",Atyrau University,0&nbsp;-&nbsp;2 years,null,"[""Kazakh"",""Russian (Kazakhstan)""]",Atyrau,Kazakhstan,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MA in Entrepreneurship for Impact,"Srishti Institute Of Art, Design And Technology",null,null,"[""English (UK)""]",Bengaluru,India,"[""Campus""]",null,[],null,null
Business-Studies,M.A. Innovation Design Management,University of Europe for Applied Sciences,1&nbsp;-&nbsp;2 years,null,"[""English""]",Potsdam,Germany,"[""Campus""]",null,"[""Full-time""]",13000,EUR
Business-Studies,MSc Digital Transformation & Business Consulting,Montpellier Business School,1&nbsp;-&nbsp;2 years,null,"[""English""]",Montpellier,France,"[""Campus""]",null,"[""Full-time""]",39500,EUR
Business-Studies,MA in Digital Entrepreneurship,Amberg-Weiden University Of Applied Sciences OTH,null,null,"[""German""]",Amberg,Germany,"[""Campus""]",null,[],null,null
Business-Studies,Online MS Business Analytics,"Krannert School of Management, Purdue University",1&nbsp;-&nbsp;2 years,null,"[""English""]",West Lafayette,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",30564,USD
Business-Studies,Master Business Intelligence (MSc),IU International University of Applied Sciences \u2013 Online,12&nbsp;-&nbsp;24 months,null,"[""English""]",Bad Honnef,Germany,"[""Online""]",null,"[""Full-time"",""Part-time""]",583,EUR
Business-Studies,MSc in International Business Management and Finance,Oxford Brookes University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Headington,United Kingdom,"[""Campus""]","""30 Jun 2022""","[""Full-time"",""Part-time""]",16200,GBP
Business-Studies,Master in Management,Synergy University,24&nbsp;-&nbsp;30 months,null,"[""English"",""Russian""]",Moscow,Russia,"[""Campus"",""Online""]",null,"[""Full-time""]",null,null
Business-Studies,Master of Science in Business - Decision Analytics,Virginia Commonwealth University School of Business,null,null,[],Richmond,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Executive Master in Business Innovation (Executive MBI),Innopro,0&nbsp;-&nbsp;15 months,null,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master in Advances in Finance and Accounting,Grenoble IAE,1 year,null,"[""English""]",Saint-Martin-d'Hères,France,"[""Campus""]",null,"[""Full-time""]",335,EUR
Business-Studies,M.A. Strategic Design,SRH Berlin University of Applied Sciences,4 semesters,null,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",800,EUR
Business-Studies,Master in Strategic Management in Software Engineering,Fundaci\u00f3n Universitaria Iberoamericana (FUNIBER),18 months,null,[],Barcelona,Spain,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,MSc in Behavioral and Digital Economics for Effective Management (BDEEM),University Bourgogne Franche-Comt\u00e9 (UBFC),2 years,https://scolarite.univ-fcomte.fr/ecandidat/#!accueilView,"[""English""]",Besançon,France,"[""Campus""]","""20 Jun 2022""","[""Full-time""]",243,EUR
Business-Studies,Master in Sales Management and Business Development - Work-Study/Apprenticeship Contract,EDC Paris Business School,5 years,null,"[""French""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",9660,EUR
