field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Economic-Studies,MASTER IN STATISTICS,Colorado State University College of Natural Sciences,null,null,"[""English""]",Fort Collins,USA,[],null,[],null,null
Economic-Studies,Master of Science in Economic Crime Management,HELP University,22 months,null,"[""English""]",Kuala Lumpur,Malaysia,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,MA International Trade and Finance,Yasar University,2 years,null,"[""English""]",Izmir,Turkey,"[""Campus""]",null,"[""Full-time""]",6500,USD
Economic-Studies,Master in Risk and Crisis Management for Aviation Technology,Chiba Institute of Science (Chiba Kagaku Daigaku (CIS)),null,null,"[""Japanese""]",Choshi,Japan,"[""Campus""]",null,[],null,null
Economic-Studies,MSc in Finance Program,Waseda Business School,2 years,http://www.waseda.jp/nyusi/ebro/gs/wbs_en_finance_2021/html5.html#page=1,"[""English"",""Japanese""]",Tokyo,Japan,"[""Campus""]","""13 May 2022""","[""Full-time""]",33900,USD
Economic-Studies,MSc in Global Financial Management,University of Roehampton London,1 year,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",14670,GBP
Economic-Studies,Master of Science in Finance (MSc. Finance),"University of Technology, Jamaica (UTech)",18 months,null,[],Kingston,Jamaica,"[""Campus""]",null,"[""Part-time""]",15000,USD
Economic-Studies,Master in Economics,Kagawa University,null,null,"[""Japanese""]",Takamatsu,Japan,"[""Campus""]",null,[],null,null
Economic-Studies,Master's Degree in Finance and Insurance,Sapienza University of Rome,2 years,null,"[""English""]",Rome,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",1000,EUR
Economic-Studies,Master of Accounting (M.Acc.),"Nova Southeastern University, H. Wayne Huizenga College of Business & Entrepreneurship",18 months,null,"[""English""]",Fort Lauderdale,USA,"[""Campus"",""Online""]","""10 Dec 2021""","[""Full-time""]",967,USD
Economic-Studies,Master in Economics,University of Porto School of Economics and Management,4 semesters,null,"[""English"",""Portuguese""]",Porto,Portugal,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,MSc Economics,SOAS University of London,1&nbsp;-&nbsp;3 years,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",12720,GBP
Economic-Studies,Master of Statistics,Hasselt University,2 years,null,"[""English""]",Hasselt,Belgium,"[""Campus"",""Online""]",null,"[""Full-time""]",null,null
Economic-Studies,M.A. Economics (Specialization in International Business),WSG: The University of Economy in Bydgoszcz,null,null,[],Bydgoszcz,Poland,"[""Campus""]",null,"[""Full-time""]",1900,EUR
Economic-Studies,Master of Arts (MA) in Economics,University of Zurich Faculty of Economics,2 years,null,[],Zürich,Switzerland,"[""Campus""]",null,"[""Full-time"",""Part-time""]",700,CHF
Economic-Studies,Master in Statistical and Actuarial Sciences,University Of Sannio,null,null,"[""Italian""]",Benevento,Italy,"[""Campus""]",null,[],null,null
Economic-Studies,Master of Finance,Peking University HSBC Business School (PHBS),2 years,null,"[""English""]",Shenzhen,China,"[""Campus""]","""31 Mar 2022""","[""Full-time""]",60000,CNY
Economic-Studies,Master of Trust and Wealth Management,Campbell University School of Business,null,null,"[""English""]",Buies Creek,USA,"[""Campus""]",null,[],null,null
Economic-Studies,MSc in Investment Management,Cranfield School of Management,1 year,null,"[""English""]",Cranfield,United Kingdom,"[""Campus""]",null,"[""Full-time""]",25000,GBP
Economic-Studies,Master of Science in International Political Economy,The University of Texas at Dallas,2 years,null,"[""English""]",Richardson,USA,"[""Campus""]",null,"[""Full-time""]",18276,USD
Economic-Studies,Master in Economy and Business,International University of Struga,3 semesters,null,[],Struga,Macedonia,"[""Campus""]",null,"[""Full-time""]",1200,EUR
Economic-Studies,MSc in Banking and Finance,International Hellenic University (IHU),12 months,null,"[""English""]",Thessaloniki,Greece,"[""Campus""]",null,"[""Full-time"",""Part-time""]",5000,EUR
Economic-Studies,MSc in Behavioral and Applied Economics,University of Trento,2 years,null,"[""English""]",Trento,Italy,"[""Campus""]",null,"[""Full-time""]",1000,EUR
Economic-Studies,Master of Science - Quantitative Finance,New York University (NYU),null,null,"[""English""]",Manhattan,USA,"[""Campus""]",null,[],null,null
Economic-Studies,MSc International Accounting and Finance,University of Stirling,12 months,null,"[""English""]",Stirling,United Kingdom,"[""Campus""]",null,"[""Full-time""]",8500,GBP
Economic-Studies,M.A. in Economics,University Of South Florida Tampa,null,null,"[""English""]",Tampa,USA,[],null,[],null,null
Economic-Studies,Master’s in Accounting and Taxation (MSAT),American International College,null,null,"[""English""]",Springfield,USA,[],null,[],null,null
Economic-Studies,MS in Accountancy,"The University of Notre Dame, Mendoza College of Business",1 year,null,"[""English""]",Notre Dame,USA,"[""Campus""]",null,"[""Full-time""]",47200,USD
Economic-Studies,MSc Business Analysis and Finance,"University of Leicester, School of Business",1 year,null,"[""English""]",Leicester,United Kingdom,"[""Campus""]",null,"[""Full-time""]",7500,GBP
Economic-Studies,MSc in Risk Management,"Glasgow Caledonian University, London (GCU London)",1&nbsp;-&nbsp;3 years,null,"[""English""]",London,United Kingdom,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",8400,GBP
Economic-Studies,Master in Finance,Institute of Pa\u00e7os de Brand\u00e3o (Instituto Superior de Pa\u00e7os de Brand\u00e3o),null,null,"[""Portuguese (Portugal)""]",Lisbon,Portugal,"[""Campus""]",null,[],null,null
Economic-Studies,MSc in Financial and Computational Mathematics,University College Cork,1 year,https://www.ifsc.ie/,"[""English""]",Cork,Ireland,"[""Campus""]",null,"[""Full-time""]",18500,EUR
Economic-Studies,Master of Accountancy,The University of Scranton Online,10&nbsp;-&nbsp;20 months,null,"[""English""]",Scranton,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Economic-Studies,MCom in Local Economic Development,University of Johannesburg,2 years,null,"[""English""]",Johannesburg,South Africa,"[""Campus""]",null,"[""Full-time"",""Part-time""]",3500,USD
Economic-Studies,Master in Financial Management,Instituto Europeo de Posgrado - Colombia,14 months,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Part-time""]",22317750,COP
Economic-Studies,Master of Science in Aviation Finance,Embry-Riddle Aeronautical University,2 years,null,"[""English""]",Daytona Beach,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",1563,USD
Economic-Studies,MASTER of APPLIED FOREIGN LANGUAGES SPECIALTY IN INTERNATIONAL INSURANCE MANAGEMENT (LEA - MIA),Universit\u00e9 Paris 13 | Paris 13 University | University of Paris North,0&nbsp;-&nbsp;2 years,null,"[""French""]",Villetaneuse,France,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,Master in Risk Management Specialty in Business Continuity,EALDE Business School,12 months,null,"[""Spanish""]",Community of Madrid,Spain,"[""Online""]",null,"[""Part-time""]",null,null
Economic-Studies,"Official Master's Degree in Economics, Finance and Computing",Universidad de Huelva,1 year,null,"[""Spanish""]",Huelva,Spain,"[""Campus""]",null,"[""Full-time""]",1000,EUR
Economic-Studies,Mathematical & Computational Finance (MS),New Jersey Institute of Technology,null,null,"[""English""]",Newark,USA,"[""Campus""]",null,[],null,null
Economic-Studies,Master of Finance,Universidad Del Cema,null,null,"[""Spanish""]",San Nicolás,Argentina,[],null,[],null,null
Economic-Studies,Master in Finance,Izmir University of Economics,2 years,null,"[""English""]",Izmir,Turkey,"[""Campus""]",null,"[""Full-time""]",8500,USD
Economic-Studies,Master of Financial Management and Law,Australian National University (ANU) - Law,2 years,null,"[""English""]",Canberra,Australia,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",27415,USD
Economic-Studies,Master in Economics Banking Administration,Academia de Studii Economice din Moldova,null,null,"[""Rumenian""]",Chisinau,Moldova,[],null,[],null,null
Economic-Studies,Master in Financial Mathematics,Izmir University of Economics,2 years,null,"[""English""]",Izmir,Turkey,"[""Campus""]",null,"[""Full-time""]",8500,USD
Economic-Studies,MSc in Finance,University of New Haven,12&nbsp;-&nbsp;24 months,null,"[""English""]",300,USA,"[""Campus""]",null,"[""Full-time""]",915,USD
Economic-Studies,MSc Accounting & Finance,London School Of International Business - LSIB,12 months,null,"[""English""]",London,United Kingdom,"[""Online""]",null,"[""Full-time""]",7700,GBP
Economic-Studies,Master in Economics,Hokusei Gakuen University,null,null,"[""Japanese""]",Sapporo,Japan,"[""Campus""]",null,[],null,null
Economic-Studies,MSc - Master of Science in International Finance,ESSCA School of Management,12&nbsp;-&nbsp;16 months,null,"[""English""]",Paris,France,"[""Campus""]","""30 Jun 2022""","[""Full-time""]",16225,EUR
Economic-Studies,Masters in Financial Management,Vlerick Business School,10 months,null,"[""English""]",Brussels,Belgium,"[""Campus""]","""30 Apr 2022""","[""Full-time""]",17600,EUR
Economic-Studies,Master in Managerial Economics,University of Wroclaw,2 years,null,"[""English""]",Wrocław,Poland,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,MA Economics for Transition,Schumacher College,1&nbsp;-&nbsp;3 years,https://www.schumachercollege.org.uk/our-approach-to-teaching-and-learning,"[""English""]",Totnes,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Economic-Studies,MSc Management and Finance,University of Sussex Business School,1&nbsp;-&nbsp;2 years,null,"[""English""]",Brighton,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",12450,GBP
Economic-Studies,MS in Accountancy (MSA),Gies College of Business at the University of Illinois Urbana-Champaign,1 year,null,"[""English""]",Champaign,USA,"[""Campus""]","""02 Feb 2022""","[""Full-time""]",48945,USD
Economic-Studies,Master of Science in Management & Sustainable Accounting and Finance,Leuphana University Luneburg,4 semesters,null,"[""English"",""German""]",Lüneburg,Germany,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,Master's Degree in International Trade and Economic Relations,Universidad Europea,9 months,null,"[""Spanish""]",Madrid,Spain,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,Master in Business Tax Consulting,Euroinnova,1500 hours,null,"[""Spanish""]",Atarfe,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",166,EUR
Economic-Studies,"Master in financial management, audit and controllership",Grupo Tiradentes,360 hours,null,"[""Portuguese (Brazil)""]",Aracaju,Brazil,"[""Campus""]",null,"[""Full-time""]",7128,BRL
Economic-Studies,Master of Professional Accounting (MPAcc) Program - Auditing and Assurance,University of Washington Foster School of Business,9 months,null,[],Seattle,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,Master in Global Management: Applied Finance,Baikal International Business School,null,null,"[""Russian""]",Irkutsk,Russia,"[""Campus""]",null,[],null,null
Economic-Studies,"Master of Arts in Public Economics, Law & Politics",Leuphana University Luneburg,4 semesters,https://www.leuphana.de/en/graduate-school/master/course-offerings/public-economics-law-politics.html,"[""English"",""German""]",Lüneburg,Germany,"[""Campus""]","""01 Jun 2022""","[""Full-time""]",null,null
Economic-Studies,Master in Taxation,Bentley University - McCallum Graduate School of Business,2 years,null,"[""English""]",Waltham,USA,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",4800,USD
Economic-Studies,Interuniversity Master in Statistical Computational Information Processing (jointly with UPM),Universidad Complutense de Madrid,2 semesters,http://blogs.mat.ucm.es/teci/,"[""Spanish"",""English""]",Madrid,Spain,"[""Campus""]","""15 Feb 2022""","[""Full-time"",""Part-time""]",45,EUR
Economic-Studies,Master’s in Accounting with Thesis and Courses,"King Abdulaziz University, Faculty of Economics & Administration FEA",null,null,"[""English""]",Jeddah,Saudi Arabia,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,Master of Finance (Professional),Bond University,92 weeks,null,[],Robina,Australia,"[""Campus""]",null,"[""Full-time""]",57265,AUD
Economic-Studies,Master in Arts and Culture Studies with a specialisation in Cultural Economics and Entrepreneurship,"Erasmus School of History, Culture and Communication - Erasmus University Rotterdam",1&nbsp;-&nbsp;2 years,null,"[""English""]",Rotterdam,Netherlands,"[""Campus""]","""15 May 2022""","[""Full-time""]",2209,EUR
Economic-Studies,Master of Science in Finance,"McCombs School of Business, University of Texas",null,null,"[""English""]",Austin,USA,[],null,[],null,null
Economic-Studies,"MSc in Economics, Behaviour and Policy",Radboud University,1 year,null,"[""English""]",Nijmegen,Netherlands,"[""Campus""]","""01 Mar 2022""","[""Full-time""]",2209,EUR
Economic-Studies,Management and international business - business faculty,Universidad Privada De Ciencias Aplicadas,null,null,"[""Spanish""]",Lima,Peru,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,MSc in International Financial Management,Lucerne University of Applied Sciences and Arts,4&nbsp;-&nbsp;6 semesters,null,"[""English""]",Lucerne,Switzerland,"[""Campus""]",null,"[""Full-time"",""Part-time""]",800,CHF
Economic-Studies,"Master's Degree in Business Management Research, Marketing and Accounting",Universidad Complutense de Madrid,2 semesters,https://www.ucm.es/idemcon,"[""Spanish""]",Madrid,Spain,"[""Campus""]","""15 Feb 2022""","[""Full-time"",""Part-time""]",45,EUR
Economic-Studies,Master of Professional Accounting (MPAC),University of Southern Queensland (USQ),2&nbsp;-&nbsp;6 years,null,"[""English""]",Toowoomba,Australia,"[""Campus"",""Online""]","""18 Feb 2022""","[""Full-time"",""Part-time""]",21360,AUD
Economic-Studies,Master in Accounting and Finance (MAccFin),"University of St. Gallen (HSG), School of Management, Economics, Law, Social Sciences and International Affairs",3 semesters,null,"[""English"",""German""]",St. Gallen,Switzerland,"[""Campus""]",null,"[""Full-time""]",3329,CHF
Economic-Studies,Master Of Science in Fintech & Digital Sustainability,The American Business School of Paris,2 years,null,"[""English""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,Master of Applied Finance,University of Western Australia Business School,2 years,null,"[""English""]",Perth,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",63000,AUD
