field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Management-Studies,International Master of Science in Management,Cat\u00f3lica-Lisbon - Graduate School,3&nbsp;-&nbsp;4 semesters,null,"[""English""]",Lisbon,Portugal,"[""Campus""]",null,"[""Full-time""]",12700,EUR
Management-Studies,"Master in Organization of Events, Protocol and Business Tourism",OSTELEA | Distancia,12 months,null,"[""Spanish""]",Spain Online,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",null,null
Management-Studies,Master in Shopping Expert,UADIN Business School,650 hours,null,"[""Spanish""]",Spain Online,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",4500,EUR
Management-Studies,Expertise in management of local development ISEAD / pfu,ISEAD Business School,16 months,null,[],Madrid,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,[],13200,USD
Management-Studies,Master's Degree in Occupational Risk Prevention,Jaume I University (Universitat Jaume I),1 year,null,"[""Spanish""]",Castellón de la Plana,Spain,"[""Campus""]",null,"[""Full-time""]",17,EUR
Management-Studies,Master in Data Science and Management,Luiss Guido Carli,2 years,null,"[""English""]",Rome,Italy,"[""Campus""]","""31 May 2022""","[""Full-time""]",12600,EUR
Management-Studies,Specialization in International Standards IFRS - NIC,U University Corporation of Colombia,null,null,"[""Spanish (Colombia)""]",Medellín,Colombia,"[""Campus""]",null,[],null,null
Management-Studies,MSc in International Management – MIEX,ICN Business School,2 years,null,"[""English""]",Nancy,France,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,Master of Management,Aquinas College,16&nbsp;-&nbsp;84 months,null,"[""English""]",Grand Rapids,USA,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",25000,USD
Management-Studies,"MSc in Accounting, Governance and Financial Management",Sheffield University Management School,12 months,null,"[""English""]",Sheffield,United Kingdom,"[""Campus""]",null,"[""Full-time""]",13650,GBP
Management-Studies,Master of Science in Management,Asian University Thailand,1 year,null,[],Bangkok,Thailand,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,Manager of International Development in Fashion and Luxury Industries Post Graduate Degree,ESMOD Moscow,null,null,"[""Russian""]",Moscow,Russia,"[""Campus""]",null,[],null,null
Management-Studies,MSc in Management and Corporate Sustainability,Cranfield School of Management,1 year,https://www.cranfield.ac.uk/som/about-us/rankings,"[""English""]",Cranfield,United Kingdom,"[""Campus""]",null,"[""Full-time""]",21500,GBP
Management-Studies,Masters in People and Organisational Development,Roffey Park Institute,2 years,https://www.roffeypark.ac.uk/open-programmes/organisational-development-and-hr-programmes/webinar-msc-in-people-and-organisational-development/,"[""English""]",Horsham,United Kingdom,"[""Online""]","""24 Jan 2022""","[""Part-time""]",10500,GBP
Management-Studies,Mastère spécialisé® Manager in Industrial Performance and Transforming,University of Technology Troyes - UTT,null,null,"[""French""]",Troyes,France,"[""Campus""]",null,"[""Full-time"",""Part-time""]",11500,EUR
Management-Studies,Master in Management and Technological Innovation,Uppue,null,null,"[""Spanish (Mexican)""]",Puebla City,Mexico,"[""Campus""]",null,[],null,null
Management-Studies,MicroMasters Program in Supply Chain Management (Massachusetts Institute of Technology),edX,6&nbsp;-&nbsp;78 weeks,https://www.awin1.com/cread.php?awinmid=6798&awinaffid=301267&clickref=&ued=https%3A%2F%2Fwww.edx.org%2Fmicromasters%2Fmitx-supply-chain-management,"[""English""]",Cambridge,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",1080,USD
Management-Studies,MSc in Management,Swansea University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Swansea,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",18500,GBP
Management-Studies,MSc in Management (Marketing),Swansea University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Swansea,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",18500,GBP
Management-Studies,MSc Marketing with Luxury Brands,University of Lincoln,1&nbsp;-&nbsp;2 years,https://www.lincoln.ac.uk/home/studywithus/internationalstudents/entryrequirementsandyourcountry/,"[""English""]",Lincoln,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",16200,GBP
Management-Studies,MSc in Management and Information Systems,Cranfield University,1 year,null,"[""English""]",Cranfield,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",10500,GBP
Management-Studies,MBA & Engineering in Life Science Management,HTW Berlin University Of Applied Sciences,3 semesters,null,"[""English""]",Berlin,Germany,"[""Campus""]","""15 Feb 2022""","[""Full-time""]",16000,EUR
Management-Studies,Master in Project Management,Atlantic International University Masters Programs,null,null,"[""Spanish""]",Honolulu,USA,"[""Online""]",null,[],null,null
Management-Studies,Master of Business Administration in Retail Management,Salem University,12 years,null,"[""English""]",Carmel,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",14160,USD
Management-Studies,Master of Science in International Logistics and Supply Chain Management,J\u00f6nk\u00f6ping University,2 years,null,"[""English""]",Jönköping,Sweden,"[""Campus""]",null,"[""Full-time""]",120000,SEK
Management-Studies,MSc in Management (Operations and Supply Management),Swansea University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Swansea,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",18500,GBP
Management-Studies,Master’s of Science in Management,Wilmington University College of Business,null,null,"[""English""]",Wilmington Manor,USA,[],null,[],null,null
Management-Studies,Master of Science in Global Supply Chain Management,HEC Montr\u00e9al,16&nbsp;-&nbsp;24 months,null,"[""English"",""French""]",Montreal,Canada,"[""Campus""]",null,"[""Full-time"",""Part-time""]",30000,CAD
Management-Studies,MSc Project Management,Leeds Beckett University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Leeds,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",7500,GBP
Management-Studies,Master in Management,ISCTE Business School \u2013 Instituto Universit\u00e1rio de Lisboa,2 years,null,"[""English""]",Lisbon,Portugal,"[""Campus""]",null,"[""Full-time""]",7350,EUR
Management-Studies,Master's Degree in Information Systems Management,Metropolitan University of Science and Technology (Universidad Metropolitana de Ciencia y Tecnolog\u00eda (UMECIT)),null,null,"[""Spanish""]",Panama City,Panama,"[""Campus""]",null,[],null,null
Management-Studies,MSc in Corporate Governance and Compliance (MScCGC),Hong Kong Baptist University (HKBU) School of Business,1 year,null,"[""English""]",Kowloon Tong,Hong Kong,"[""Campus""]","""01 Apr 2022""","[""Full-time"",""Part-time""]",172500,HKD
Management-Studies,Master of Science in Maritime Science,Ghent University Law School,1 year,null,"[""English""]",Ghent,Belgium,"[""Campus""]",null,"[""Full-time""]",5330,EUR
Management-Studies,Master of Science in Management,Telfer School of Management,24 months,null,"[""English""]",Ottawa,Canada,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,MSc in Intelligent Transport Systems and Logistics,Link\u00f6ping University,4 semesters,https://liu.se/en/article/webinars,"[""English""]",Norrköping,Sweden,"[""Campus""]","""17 Jan 2022""","[""Full-time""]",252000,SEK
Management-Studies,MSc Information & Library Studies,University of Strathclyde: Faculty of Science,null,null,"[""English""]",Glasgow,United Kingdom,"[""Campus""]",null,"[""Full-time""]",4500,GBP
Management-Studies,Master in Management (MIM) in Project Management,CNAM The International Institute of Management,1&nbsp;-&nbsp;2 years,null,"[""English""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",6700,EUR
Management-Studies,Master of Management (M.M.),University Of California Merced,0&nbsp;-&nbsp;12 months,null,"[""English""]",Merced,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,Master good governance and peaceful conflict resolution,Universit\u00e9 Francophone du Congo,null,null,"[""French""]",Goma,"Congo, DR","[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,Master's in Management,Hodges University,10 months,null,"[""English""]",Fort Myers,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",830,USD
Management-Studies,MCom/MPhil in Leadership in Performance and Change (CW),University of Johannesburg,1&nbsp;-&nbsp;3 years,null,"[""English""]",Johannesburg,South Africa,"[""Campus""]",null,"[""Full-time"",""Part-time""]",3500,USD
Management-Studies,MSc in Procurement and Supply Chain Management,Cranfield School of Management,1 year,https://www.cranfield.ac.uk/som/masters-courses/logistics-and-supply-chain-management/course-activities/study-tours,"[""English""]",Cranfield,United Kingdom,"[""Campus""]",null,"[""Full-time""]",24500,GBP
Management-Studies,Master of Management (MMG),Tulane A B Freeman School of Business,10&nbsp;-&nbsp;18 months,null,"[""English""]",New Orleans,USA,"[""Campus""]","""01 Jul 2022""","[""Full-time""]",46575,USD
Management-Studies,Master of Business Management: International Management Specialization,Universit\u00e9 de Lorraine,2 semesters,null,"[""English""]",Nancy,France,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,Master of Engineering Leadership in High Performance Buildings,University of British Columbia - Faculty of Applied Science,12 months,null,"[""English""]",Vancouver,Canada,"[""Campus""]",null,"[""Full-time""]",29810,CAD
Management-Studies,Master in Public and Social Policy (PSP),"Faculty of Social Sciences, Charles University (FSV UK)",2 years,null,"[""English""]",Prague,Czech Republic,"[""Campus""]","""30 Apr 2022""","[""Full-time""]",6000,EUR
Management-Studies,MSc Fashion Management,University of Lincoln,1&nbsp;-&nbsp;2 years,https://www.lincoln.ac.uk/home/studywithus/internationalstudents/entryrequirementsandyourcountry/,"[""English""]",Lincoln,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",16200,GBP
Management-Studies,Online Master of Science in Organizational Management (MSOM),Apollos University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Great Falls,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",10057,USD
Management-Studies,Master Building Information Modeling (MBIM),IDESIE Business School,16 months,null,"[""Spanish""]",Madrid,Spain,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Management-Studies,Master of Science in Service Leadership and Innovation,RIT Croatia,21 months,http://www.rit.edu/,"[""English""]",Zagreb,Croatia,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",16700,EUR
Management-Studies,M.A. International Management (MIM),IU International University of Applied Sciences \u2013 MyStudies,12&nbsp;-&nbsp;24 months,null,"[""English""]",Bad Honnef,Germany,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",9547,EUR
Management-Studies,Master in Business Analytics,United International Business Schools,9&nbsp;-&nbsp;36 months,http://events.uibs.org/category/upcoming-webinars/,"[""English""]",Zürich,Switzerland,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",11700,EUR
Management-Studies,Master in International Management,Baikal State University,2 years,null,"[""Russian"",""English""]",Irkutsk,Russia,"[""Campus""]",null,"[""Full-time""]",131000,RUB
Management-Studies,Master in Global Entrepreneurial Management,Loyola Marymount University - College of Business Administration,12 months,null,"[""English""]",Los Angeles,USA,"[""Campus""]",null,"[""Full-time""]",38000,USD
Management-Studies,"Interuniversity Master in Planning, Governance and Territorial Leadership",Universitat Rovira i Virgili,2&nbsp;-&nbsp;4 semesters,null,"[""Spanish""]",Tarragona,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]","""29 Jul 2022""","[""Full-time"",""Part-time""]",1806,EUR
Management-Studies,Master of Agribusiness Management,Mississippi State University College of Agriculture and Life Sciences,null,null,"[""English""]",Mississippi State,USA,[],null,[],null,null
Management-Studies,Postgraduate Level Single Module,Dublin City University | DCU Connected - Excellence in Online Education,1 semester,null,"[""English""]",Dublin,Ireland,"[""Online""]",null,"[""Part-time""]",null,null
Management-Studies,Master of Management (Extension),University of Technology Sydney,2&nbsp;-&nbsp;4 years,null,"[""English""]",Sydney,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Management-Studies,Master of Science in Information Quality,University of Arkansas Little Rock,1&nbsp;-&nbsp;3 years,null,"[""English""]",Little Rock,USA,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",320,USD
Management-Studies,Master in Business Administration: International Management,University of Bologna,2 years,https://www.unibo.it/en/university/covid-19-The-measures-adopted-by-the-University-of-Bologna/covid-misure-universita-di-bologna/?utm_source=Keystone&utm_campaign=Keystone&utm_medium=KeystoneListing,"[""English""]",Bologna,Italy,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,Master of Science in Management (MiM),Singapore Management University,18 months,null,"[""English""]",Singapore,Singapore,"[""Campus""]",null,"[""Full-time""]",44081,SGD
Management-Studies,Master in Engineering and Management of Regional Development,Diego Luis C\u00f3rdoba Technological University of Choc\u00f3 (Universidad Tecnol\u00f3gica del Choc\u00f3 Diego Luis C\u00f3rdoba  UTCH),null,null,"[""Spanish (Colombia)""]",Quibdo,Colombia,"[""Campus""]",null,[],null,null
Management-Studies,"Technosphere Safety, Labor Protection, Master's Degree",Udmurt State University,24&nbsp;-&nbsp;30 months,null,"[""Russian""]",Izhevsk,Russia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Management-Studies,Master of Science in Facilities Management,Massachusetts Maritime Academy,null,null,[],Bourne,USA,"[""Campus""]",null,[],null,null
