university_name,program_name,country_name,country_code,city
UCD Michael Smurfit Graduate Business School,International Management (CEMS MIM),Ireland,IRL,Dublin
UCD Michael Smurfit Graduate Business School,Management,Ireland,IRL,Dublin
UCD Michael Smurfit Graduate Business School,Management (1yr Full-time),Ireland,IRL,Dublin
UCD Michael Smurfit Graduate Business School,Management Consultancy,Ireland,IRL,Dublin
UCD Michael Smurfit Graduate Business School,Marketing,Ireland,IRL,Dublin
UCD Michael Smurfit Graduate Business School,Marketing Practice,Ireland,IRL,Dublin
UCD Michael Smurfit Graduate Business School,Master of Business Administration,Ireland,IRL,Dublin
UCD Michael Smurfit Graduate Business School,Organisation Development and Change,Ireland,IRL,Dublin
UCD Michael Smurfit Graduate Business School,Project Management,Ireland,IRL,Dublin
UCD Michael Smurfit Graduate Business School,Quantitative Finance,Ireland,IRL,Dublin
UCD Michael Smurfit Graduate Business School,Strategic Management and Planning,Ireland,IRL,Dublin
UCD Michael Smurfit Graduate Business School,Supply Chain Management,Ireland,IRL,Dublin
University College Dublin,Accounting,Ireland,IRL,Dublin
University College Dublin,Additional Support Needs,Ireland,IRL,Dublin
University College Dublin,Advanced Nursing Practice,Ireland,IRL,Dublin
University College Dublin,Advanced Pain Management,Ireland,IRL,Dublin
University College Dublin,Advanced Pain Management with Prescriptive Authority,Ireland,IRL,Dublin
University College Dublin,Advanced Software Engineering,Ireland,IRL,Dublin
University College Dublin,Agricultural Extension and Innovation (Agr),Ireland,IRL,Dublin
University College Dublin,American Literature,Ireland,IRL,Dublin
University College Dublin,Applied Economics,Ireland,IRL,Dublin
University College Dublin,Applied Linguistics,Ireland,IRL,Dublin
University College Dublin,Archaeology,Ireland,IRL,Dublin
University College Dublin,Archives and Records Management,Ireland,IRL,Dublin
University College Dublin,Art History,Ireland,IRL,Dublin
University College Dublin,Aviation Finance,Ireland,IRL,Dublin
University College Dublin,Biological & Biomolecular Science By Negotiated Learning,Ireland,IRL,Dublin
University College Dublin,Biotechnology and Business,Ireland,IRL,Dublin
University College Dublin,Biotherapeutics and Business,Ireland,IRL,Dublin
University College Dublin,Business,Ireland,IRL,Dublin
University College Dublin,Business Analytics,Ireland,IRL,Dublin
University College Dublin,Chemistry (Negotiated Learning),Ireland,IRL,Dublin
University College Dublin,Child Art Psychotherapy,Ireland,IRL,Dublin
University College Dublin,Child Protection and Welfare,Ireland,IRL,Dublin
University College Dublin,Children and Youth Studies,Ireland,IRL,Dublin
University College Dublin,Classics,Ireland,IRL,Dublin
University College Dublin,Climate Change,Ireland,IRL,Dublin
University College Dublin,Clinical Leadership in Healthcare,Ireland,IRL,Dublin
University College Dublin,Clinical and Translational Research,Ireland,IRL,Dublin
University College Dublin,Coaching and Exercise Science,Ireland,IRL,Dublin
University College Dublin,Cognitive Science,Ireland,IRL,Dublin
University College Dublin,Common Law,Ireland,IRL,Dublin
University College Dublin,Computed Tomography,Ireland,IRL,Dublin
University College Dublin,Consciousness and Embodiment,Ireland,IRL,Dublin
University College Dublin,Creative Writing,Ireland,IRL,Dublin
University College Dublin,Criminology and Criminal Justice,Ireland,IRL,Dublin
University College Dublin,Criminology and Criminal Justice,Ireland,IRL,Dublin
University College Dublin,Critical Care Nursing,Ireland,IRL,Dublin
University College Dublin,Development Practice,Ireland,IRL,Dublin
University College Dublin,Digital Innovation,Ireland,IRL,Dublin
University College Dublin,Digital Marketing,Ireland,IRL,Dublin
University College Dublin,Drama and Performance Studies,Ireland,IRL,Dublin
University College Dublin,Education,Ireland,IRL,Dublin
University College Dublin,Educational Psychology,Ireland,IRL,Dublin
University College Dublin,Electrical Energy Engineering,Ireland,IRL,Dublin
University College Dublin,Electronics and Computer Engineering,Ireland,IRL,Dublin
University College Dublin,Emergency Medical Science (Advanced Paramedic),Ireland,IRL,Dublin
University College Dublin,Energy and Environmental Finance,Ireland,IRL,Dublin
University College Dublin,EngSc in Engineering Management,Ireland,IRL,Dublin
University College Dublin,EngSc in Materials Science and Engineering,Ireland,IRL,Dublin
University College Dublin,Environmental Policy,Ireland,IRL,Dublin
University College Dublin,Environmental Resource Management,Ireland,IRL,Dublin
University College Dublin,Environmental Technology,Ireland,IRL,Dublin
University College Dublin,Equality Studies,Ireland,IRL,Dublin
University College Dublin,European Politics and Policy,Ireland,IRL,Dublin
University College Dublin,European Public Affairs and Law,Ireland,IRL,Dublin
University College Dublin,Film Studies,Ireland,IRL,Dublin
University College Dublin,Finance,Ireland,IRL,Dublin
University College Dublin,Food Business Strategy,Ireland,IRL,Dublin
University College Dublin,Food Engineering,Ireland,IRL,Dublin
University College Dublin,Food Safety & Risk Analysis,Ireland,IRL,Dublin
University College Dublin,Forensic Medicine,Ireland,IRL,Dublin
University College Dublin,Gender,Ireland,IRL,Dublin
University College Dublin,Gender Studies,Ireland,IRL,Dublin
University College Dublin,Geographies of the Global South,Ireland,IRL,Dublin
University College Dublin,Geography,Ireland,IRL,Dublin
University College Dublin,Geopolitics and the Global Economy,Ireland,IRL,Dublin
University College Dublin,Global Change: Ecosystem Science and Policy,Ireland,IRL,Dublin
University College Dublin,Health Care Informatics,Ireland,IRL,Dublin
University College Dublin,Health Systems Management,Ireland,IRL,Dublin
University College Dublin,Healthcare Risk Management & Quality,Ireland,IRL,Dublin
University College Dublin,History,Ireland,IRL,Dublin
University College Dublin,Human Resource Management,Ireland,IRL,Dublin
University College Dublin,Human Rights,Ireland,IRL,Dublin
University College Dublin,Humanitarian Action,Ireland,IRL,Dublin
University College Dublin,Information Systems,Ireland,IRL,Dublin
University College Dublin,Innovation,Ireland,IRL,Dublin
University College Dublin,International Business,Ireland,IRL,Dublin
University College Dublin,International Commercial Law,Ireland,IRL,Dublin
University College Dublin,International Development,Ireland,IRL,Dublin
University College Dublin,International Development,Ireland,IRL,Dublin
University College Dublin,International Human Rights,Ireland,IRL,Dublin
University College Dublin,International Law and Business,Ireland,IRL,Dublin
University College Dublin,International Management (CEMS MIM),Ireland,IRL,Dublin
University College Dublin,International Political Economy - MSc,Ireland,IRL,Dublin
University College Dublin,International Relations - MSc,Ireland,IRL,Dublin
University College Dublin,Landscape Architecture,Ireland,IRL,Dublin
University College Dublin,Linguistics,Ireland,IRL,Dublin
University College Dublin,MBA - Master of Business Administration-Executive MBA,Ireland,IRL,Dublin
University College Dublin,Magnetic Resonance Imaging,Ireland,IRL,Dublin
University College Dublin,Management,Ireland,IRL,Dublin
University College Dublin,Management,Ireland,IRL,Dublin
University College Dublin,Management Consultancy,Ireland,IRL,Dublin
University College Dublin,Marketing,Ireland,IRL,Dublin
University College Dublin,Marketing Practice,Ireland,IRL,Dublin
University College Dublin,Master of Business Administration,Ireland,IRL,Dublin
University College Dublin,Materials Science and Engineering,Ireland,IRL,Dublin
University College Dublin,Mechanical Engineering,Ireland,IRL,Dublin
University College Dublin,Media and International Conflict,Ireland,IRL,Dublin
University College Dublin,Medical Imaging,Ireland,IRL,Dublin
University College Dublin,Medieval English Literature and Culture,Ireland,IRL,Dublin
University College Dublin,Medieval Studies,Ireland,IRL,Dublin
University College Dublin,Midwifery Practice,Ireland,IRL,Dublin
University College Dublin,Mindfulness Based Interventions,Ireland,IRL,Dublin
University College Dublin,Modern Languages,Ireland,IRL,Dublin
University College Dublin,Modern and Contemporary Literature,Ireland,IRL,Dublin
University College Dublin,Musicology,Ireland,IRL,Dublin
University College Dublin,Nationalism and Ethnic Conflict,Ireland,IRL,Dublin
University College Dublin,Nursing,Ireland,IRL,Dublin
University College Dublin,Nursing (Advanced Practice) (Prescribing Pathway),Ireland,IRL,Dublin
University College Dublin,Nursing (Advanced Practice) Gastroenterology,Ireland,IRL,Dublin
University College Dublin,Nursing (Clinical Practice),Ireland,IRL,Dublin
University College Dublin,Nursing Education,Ireland,IRL,Dublin
University College Dublin,Palliative Care,Ireland,IRL,Dublin
University College Dublin,Person-Centred Care (Older Persons),Ireland,IRL,Dublin
University College Dublin,Person-Centred Care (Older Persons),Ireland,IRL,Dublin
University College Dublin,Petroleum Geoscience,Ireland,IRL,Dublin
University College Dublin,Philosophy,Ireland,IRL,Dublin
University College Dublin,Philosophy and Literature,Ireland,IRL,Dublin
University College Dublin,Philosophy and Public Affairs,Ireland,IRL,Dublin
University College Dublin,Physics By Negotiated Learning (PNL),Ireland,IRL,Dublin
University College Dublin,Physiotherapy (Pre-Registration),Ireland,IRL,Dublin
University College Dublin,Plant Biology and Biotechnology,Ireland,IRL,Dublin
University College Dublin,Political Theory,Ireland,IRL,Dublin
University College Dublin,Politics,Ireland,IRL,Dublin
University College Dublin,Politics and International Relations,Ireland,IRL,Dublin
University College Dublin,Politics and International Relations (Part Time),Ireland,IRL,Dublin
University College Dublin,Practice Innovation in Healthcare,Ireland,IRL,Dublin
University College Dublin,Pre-Masters Pathway (PMP),Ireland,IRL,Dublin
University College Dublin,Project Management,Ireland,IRL,Dublin
University College Dublin,Psychoanalytic Psychotherapy,Ireland,IRL,Dublin
University College Dublin,Psychological Science,Ireland,IRL,Dublin
University College Dublin,Public Policy,Ireland,IRL,Dublin
University College Dublin,Quantitative Economics,Ireland,IRL,Dublin
University College Dublin,Quantitative Finance,Ireland,IRL,Dublin
University College Dublin,Rehabilitation & Disability Studies,Ireland,IRL,Dublin
University College Dublin,Renaissance Literature and Culture,Ireland,IRL,Dublin
University College Dublin,Rural Environmental Conservation and Management (Agr),Ireland,IRL,Dublin
University College Dublin,Social Work,Ireland,IRL,Dublin
University College Dublin,Social Work,Ireland,IRL,Dublin
University College Dublin,Sociology - MSocSc,Ireland,IRL,Dublin
University College Dublin,Sport and Exercise Management,Ireland,IRL,Dublin
University College Dublin,Statistics,Ireland,IRL,Dublin
University College Dublin,Statistics,Ireland,IRL,Dublin
University College Dublin,Strategic Management Accounting,Ireland,IRL,Dublin
University College Dublin,Strategic Management and Planning,Ireland,IRL,Dublin
University College Dublin,Supply Chain Management,Ireland,IRL,Dublin
University College Dublin,Sustainable Agriculture and Rural Development (Agr),Ireland,IRL,Dublin
University College Dublin,Sustainable Energy and Green Technologies,Ireland,IRL,Dublin
University College Dublin,TESOL,Ireland,IRL,Dublin
University College Dublin,TESOL,Ireland,IRL,Dublin
University College Dublin,The Social and Cultural History of Medicine,Ireland,IRL,Dublin
University College Dublin,Ultrasound,Ireland,IRL,Dublin
University College Dublin,Urban Environment,Ireland,IRL,Dublin
University College Dublin,Wildlife Conservation & Management,Ireland,IRL,Dublin
University College Dublin,World Heritage Management and Conservation,Ireland,IRL,Dublin
Bologna Business School,Attivit\xc3\xa0 Industriali (Ms in Management),Italy,ITA,Bologna
Bologna Business School,Corporate Finance,Italy,ITA,Bologna
Bologna Business School,Data Science,Italy,ITA,Bologna
Bologna Business School,Design,Italy,ITA,Bologna
Bologna Business School,Digital Commerce,Italy,ITA,Bologna
Bologna Business School,Executive MBA (EMBA),Italy,ITA,Bologna
Bologna Business School,Food and Wine,Italy,ITA,Bologna
Bologna Business School,Gestione D'Impresa - Made in Italy,Italy,ITA,Bologna
Bologna Business School,Gestione D'Impresa - Retail Management,Italy,ITA,Bologna
Bologna Business School,Gestione Delle Risorse Umane,Italy,ITA,Bologna
Bologna Business School,Green Energy and Sustainable Businesses,Italy,ITA,Bologna
Bologna Business School,HR and Organisation,Italy,ITA,Bologna
Bologna Business School,Innovation ManagementMechanics & Automation,Italy,ITA,Bologna
Bologna Business School,Marketing,Italy,ITA,Bologna
Bologna Business School,Servizi Avanzati (Ms in Management),Italy,ITA,Bologna
The Johns Hopkins University SAIS Bologna Center,International Affairs,Italy,ITA,Bologna
The Johns Hopkins University SAIS Bologna Center,International Relations,Italy,ITA,Bologna
University of Bologna,Advanced Automotive Electronic Engineering,Italy,ITA,Bologna
University of Bologna,Automation Engineering,Italy,ITA,Bologna
University of Bologna,Bioinformatics,Italy,ITA,Bologna
University of Bologna,Business Administration,Italy,ITA,Bologna
University of Bologna,Chemical and Process Engineering,Italy,ITA,Bologna
University of Bologna,Chemistry,Italy,ITA,Bologna
University of Bologna,Civil Engineering,Italy,ITA,Bologna
University of Bologna,Economics (LMEC),Italy,ITA,Bologna
University of Bologna,Economics and Economic Policy,Italy,ITA,Bologna
University of Bologna,Economics and Economic Policy (HEM),Italy,ITA,Bologna
University of Bologna,Electrical Energy Engineering: International Curriculum in Electrical Engineering,Italy,ITA,Bologna
University of Bologna,Electronic Engineering - Curriculum Electronic Technologies for Big-data and Internet of Things (E-BIT),Italy,ITA,Bologna
University of Bologna,Environmental Engineering,Italy,ITA,Bologna
University of Bologna,Erasmus Mundus in European Literary Cultures,Italy,ITA,Bologna
University of Bologna,Global Cultures - GLOC,Italy,ITA,Bologna
University of Bologna,Health Economics and Management (Eu-HEM),Italy,ITA,Bologna
University of Bologna,Innovation and Organization of Culture and the Arts (GIOCA),Italy,ITA,Bologna
University of Bologna,International Horticultural Science  (IMaHS),Italy,ITA,Bologna
University of Bologna,International Relations,Italy,ITA,Bologna
University of Bologna,International Relations,Italy,ITA,Bologna
University of Bologna,International Relations,Italy,ITA,Bologna
University of Bologna,Italian Studies,Italy,ITA,Bologna
University of Bologna,Italian Studies,Italy,ITA,Bologna
University of Bologna,Language,Italy,ITA,Bologna
University of Bologna,Quantitative Finance (QF),Italy,ITA,Bologna
University of Bologna,Telecommunications Engineering,Italy,ITA,Bologna
European University,IAS Pharmacy,Serbia,SRB,Novi Sad
European University,IAS Pharmacy - Medical biochemistry,Serbia,SRB,Novi Sad
